,Date,Home Team,Away Team,Result,B365H,B365D,B365A,B365>2.5,B365<2.5,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
192,28/12/2019,Watford,Aston Villa,"['3 ', ' 0']",1.95,3.8,3.6,1.72,2.1,Watford,9,7,12,8,9.21,15.07,13.8,8.26,5.66666666666667,7.11111111111111,0.888888888888889,Aston Villa,9,10,17,7,9.86,19.02,10.81,7.82,4.88888888888889,10.2222222222222,0.777777777777778
193,28/12/2019,Norwich,Tottenham,"['2 ', ' 2']",5,4,1.66,1.57,2.37,Norwich,10,9,17,5,9.95,17.39,11.82,9.26,5.2,7.1,0.5,Tottenham,10,19,14,17,13.48,11.82,10.84,9.13,5,5.9,1.7
194,28/12/2019,West Ham,Leicester,"['1 ', ' 2']",4,3.9,1.83,1.61,2.3,West Ham,8,8,16,6,6.52,15.85,9.73,10.44,6.875,6.25,0.75,Leicester,9,16,10,19,16.62,13.41,10.17,12.88,7.88888888888889,7.77777777777778,2.11111111111111
195,28/12/2019,Burnley,Manchester United,"['0 ', ' 2']",4.33,3.75,1.8,1.9,1.9,Burnley,9,9,15,12,11.36,12.56,10.77,8.55,2.44444444444444,5.33333333333333,1.33333333333333,Manchester United,10,20,14,18,20.11,12.29,8.69,9.57,6.5,5.6,1.8
196,29/12/2019,Arsenal,Chelsea,"['1 ', ' 2']",2.87,3.75,2.3,1.53,2.5,Arsenal,9,10,14,8,10.9,12.09,11.33,11.25,6.66666666666667,7,0.888888888888889,Chelsea,9,10,11,12,16.63,9.68,8.32,13.65,9.55555555555556,5,1.33333333333333
197,29/12/2019,Liverpool,Wolverhampton Wanderers,"['1 ', ' 0']",1.25,5.75,12,1.57,2.37,Liverpool,8,23,6,24,17.53,7.17,10.19,17.65,11.125,5,3,Wolverhampton Wanderers,9,16,11,18,14.62,9.05,10.31,10.04,6.11111111111111,5,2
198,29/12/2019,Manchester City,Sheffield United,"['2 ', ' 0']",1.16,7.5,16,1.4,3,Manchester City,9,20,14,16,19.96,9.06,8.73,21.64,14,3.55555555555556,1.77777777777778,Sheffield United,9,14,9,16,13.94,7.95,11.23,12.46,6.44444444444445,4.77777777777778,1.77777777777778
199,01/01/2020,Brighton,Chelsea,"['1 ', ' 1']",3.6,3.6,1.95,1.72,2.1,Brighton,10,12,14,11,12.99,15.49,8.28,16.18,7.1,6.9,1.1,Chelsea,10,12,12,15,18.13,10.46,8.1,13.68,9.4,5.2,1.5
200,01/01/2020,Burnley,Aston Villa,"['1 ', ' 2']",1.75,3.8,4.33,1.9,1.9,Burnley,10,9,17,12,11.75,14.66,11,8.53,2.5,5.7,1.2,Aston Villa,10,10,20,7,10.47,22.27,11.13,7.92,5,10,0.7
201,01/01/2020,Newcastle United,Leicester,"['0 ', ' 3']",5,3.8,1.66,1.9,1.9,Newcastle United,10,14,15,16,11.29,18.83,19.53,6.34,3.9,10,1.6,Leicester,10,18,11,22,19.25,14.19,9.92,12.28,7.9,7.7,2.2
202,01/01/2020,Southampton,Tottenham,"['1 ', ' 0']",3.3,3.5,2.1,1.66,2.2,Southampton,10,15,13,14,16,12.39,8.72,9.1,5.4,7.7,1.4,Tottenham,10,20,14,18,13.95,9.9,9.83,9.47,5.7,5,1.8
203,01/01/2020,Watford,Wolverhampton Wanderers,"['2 ', ' 1']",3,3.4,2.3,2,1.8,Watford,10,10,12,11,12.47,15.69,13.24,8.79,5.9,7,1.1,Wolverhampton Wanderers,10,16,12,18,14.98,10.54,11.15,9.58,5.8,5.9,1.8
204,01/01/2020,Manchester City,Everton,"['2 ', ' 1']",1.25,6.5,10,1.36,3.2,Manchester City,10,22,14,19,21.05,10.3,8.85,22.86,13.5,3.4,1.9,Everton,10,13,14,15,14.17,13.27,9.63,9.25,5.9,5.4,1.5
205,01/01/2020,Norwich,Crystal Palace,"['1 ', ' 1']",2.5,3.4,2.75,1.9,1.9,Norwich,10,10,16,6,9.33,14.7,11.72,9.28,5,7.6,0.6,Crystal Palace,10,8,10,12,7.23,15.15,13.78,7.99,6.3,7.8,1.2
206,01/01/2020,West Ham,Bournemouth,"['4 ', ' 0']",1.9,3.75,3.8,1.66,2.2,West Ham,9,9,18,6,7.3,18.47,9.63,10.08,6.88888888888889,6.44444444444445,0.666666666666667,Bournemouth,10,7,15,7,9.57,15.26,13.28,10.11,5.7,8,0.7
207,01/01/2020,Arsenal,Manchester United,"['2 ', ' 0']",2.55,3.6,2.62,1.66,2.2,Arsenal,10,11,16,8,11.69,13.58,11.65,10.67,6.7,7.1,0.8,Manchester United,10,19,13,18,17.7,11.78,8.57,9.96,6.8,5.3,1.8
208,02/01/2020,Liverpool,Sheffield United,"['2 ', ' 0']",1.2,6.5,13,1.53,2.5,Liverpool,9,24,6,27,19.02,7.53,9.57,18.04,11.4444444444444,4.77777777777778,3,Sheffield United,10,14,11,16,15.17,9.04,12.7,12.34,6,5.2,1.6
209,10/01/2020,Sheffield United,West Ham,"['1 ', ' 0']",1.95,3.4,4,2,1.8,Sheffield United,10,11,13,13,13.22,11.37,14.06,13.01,6.1,6.5,1.3,West Ham,9,11,15,9,8.09,17.26,11.13,10.15,5.88888888888889,6.33333333333333,1
210,11/01/2020,Crystal Palace,Arsenal,"['1 ', ' 1']",4.1,3.9,1.8,1.8,2,Crystal Palace,9,9,7,13,7.6,12.55,12.57,8.51,6.88888888888889,7.66666666666667,1.44444444444444,Arsenal,9,12,13,10,11.61,11.42,11.3,10.97,6.22222222222222,6.22222222222222,1.11111111111111
211,11/01/2020,Chelsea,Burnley,"['3 ', ' 0']",1.28,5.5,11,1.66,2.2,Chelsea,9,9,12,10,14.23,10.08,7.95,12.84,9.11111111111111,5.88888888888889,1.11111111111111,Burnley,9,7,16,9,10.96,13.35,11.2,9.25,2.88888888888889,5.66666666666667,1
212,11/01/2020,Everton,Brighton,"['1 ', ' 0']",1.85,3.8,4,1.8,2,Everton,9,11,14,11,11.78,14.08,11.18,9.23,5.22222222222222,6.77777777777778,1.22222222222222,Brighton,10,11,15,9,11.9,16.61,8.86,15.03,6.6,7.1,0.9
213,11/01/2020,Leicester,Southampton,"['1 ', ' 2']",1.6,4,5.5,1.66,2.2,Leicester,9,17,11,19,19.33,13.56,9.65,13.28,8.44444444444445,7.11111111111111,2.11111111111111,Southampton,9,14,9,17,15.88,8.01,7.86,10.06,6.11111111111111,4.88888888888889,1.88888888888889
214,11/01/2020,Manchester United,Norwich,"['4 ', ' 0']",1.33,5.25,8.5,1.57,2.37,Manchester United,10,19,14,18,17.77,11.82,8.91,10.45,6.9,5.8,1.8,Norwich,9,11,13,7,9.91,11.98,11.73,8.86,4.55555555555556,7.22222222222222,0.777777777777778
215,11/01/2020,Wolverhampton Wanderers,Newcastle United,"['1 ', ' 1']",1.44,4.5,7.5,2,1.8,Wolverhampton Wanderers,10,16,13,17,14.71,10.59,10.85,10.05,5.9,5.7,1.7,Newcastle United,9,9,15,10,7.81,17.81,22.32,6.04,3.44444444444444,9.88888888888889,1.11111111111111
216,11/01/2020,Tottenham,Liverpool,"['0 ', ' 1']",4.5,4.33,1.66,1.61,2.3,Tottenham,9,18,13,16,13.27,9.34,9.46,8.64,6.22222222222222,4.44444444444445,1.77777777777778,Liverpool,9,24,5,27,19.68,7.42,10.47,19.4,11.4444444444444,5.33333333333333,3
217,12/01/2020,Bournemouth,Watford,"['0 ', ' 3']",2.6,3.3,2.7,1.9,1.9,Bournemouth,9,5,17,4,6.5,14.61,14.85,10.68,5.33333333333333,8.77777777777778,0.444444444444444,Watford,9,9,11,11,10.7,14.11,12.69,8.61,6.33333333333333,6.44444444444445,1.22222222222222
218,12/01/2020,Aston Villa,Manchester City,"['1 ', ' 6']",13,8.5,1.16,1.28,3.75,Aston Villa,9,10,17,10,11,20.13,12.02,8.51,5.88888888888889,9.44444444444445,1.11111111111111,Manchester City,9,21,11,19,18,8.92,9.38,23.45,11.5555555555556,3.11111111111111,2.11111111111111
219,18/01/2020,Watford,Tottenham,"['0 ', ' 0']",3.25,3.5,2.2,1.8,2,Watford,10,12,11,14,13,14.43,12.55,8.97,6.4,6.3,1.4,Tottenham,10,18,14,16,14.38,11.08,10.85,8.89,6,6.1,1.6
220,18/01/2020,Arsenal,Sheffield United,"['1 ', ' 1']",1.83,3.6,4.33,2,1.8,Arsenal,10,13,14,11,13.05,11.74,10.49,10.73,6.4,6.1,1.1,Sheffield United,10,11,12,15,14.33,10.76,13.87,13.14,5.9,6.4,1.5
221,18/01/2020,Brighton,Aston Villa,"['1 ', ' 1']",1.66,4,5,1.66,2.2,Brighton,10,10,13,9,12.3,14.99,10,14.5,7,7.2,0.9,Aston Villa,10,11,23,10,12.13,23.88,13.83,8.39,5.4,10.5,1
222,18/01/2020,Manchester City,Crystal Palace,"['2 ', ' 2']",1.1,11,19,1.3,3.5,Manchester City,10,27,12,22,21.75,10.05,9.17,24.52,12.4,2.9,2.2,Crystal Palace,10,10,8,14,7.92,13.99,11.94,8.18,6.7,7.7,1.4
223,18/01/2020,Norwich,Bournemouth,"['1 ', ' 0']",2.2,3.5,3.25,1.8,2,Norwich,10,11,17,7,10.19,15.12,12.15,8.24,4.5,8.2,0.7,Bournemouth,10,5,20,4,6.82,16.91,14.7,10.77,5.3,8.6,0.4
224,18/01/2020,Southampton,Wolverhampton Wanderers,"['2 ', ' 3']",2.4,3.4,3,2,1.8,Southampton,10,16,10,20,18.28,8.79,7.84,10.16,5.8,4.6,2,Wolverhampton Wanderers,10,15,13,15,14.65,10.3,10.64,11.14,5.3,5.9,1.5
225,18/01/2020,West Ham,Everton,"['1 ', ' 1']",2.9,3.5,2.37,1.8,2,West Ham,9,11,13,9,8.52,16.87,11.64,10.26,5.66666666666667,6.22222222222222,1,Everton,10,12,14,14,13.8,15.62,10.9,9.89,5.7,6.7,1.4
226,18/01/2020,Newcastle United,Chelsea,"['1 ', ' 0']",6,4.5,1.5,1.72,2.1,Newcastle United,10,10,16,11,7.99,19.85,21.47,5.88,3.3,9.1,1.1,Chelsea,10,12,12,13,17.11,10.79,8.06,13.52,9.2,5.4,1.3
227,19/01/2020,Burnley,Leicester,"['2 ', ' 1']",4.33,3.75,1.83,1.9,1.9,Burnley,10,7,19,9,11.68,16.23,12.08,9.28,2.7,6.1,0.9,Leicester,10,18,13,19,20.11,15.97,9.77,12.52,7.8,6.7,1.9
228,19/01/2020,Liverpool,Manchester United,"['2 ', ' 0']",1.36,5.25,8,1.66,2.2,Liverpool,9,22,4,27,20.09,7.05,9.98,21.3,13.1111111111111,4.77777777777778,3,Manchester United,10,20,13,18,17.26,10.96,7.88,11.61,7.7,6,1.8
229,21/01/2020,Bournemouth,Brighton,"['3 ', ' 1']",2.87,3.4,2.45,2,1.8,Bournemouth,11,5,21,4,7.38,18.67,14.6,10.7,5.18181818181818,8.36363636363636,0.363636363636364,Brighton,11,11,14,10,13.6,16.01,9.69,14.06,7,6.90909090909091,0.909090909090909
230,21/01/2020,Aston Villa,Watford,"['2 ', ' 1']",2.8,3.5,2.45,1.9,1.9,Aston Villa,11,12,24,11,13.15,25.18,13.46,8.26,5.27272727272727,10.1818181818182,1,Watford,11,12,11,15,15.39,16.2,12.14,8.83,6.63636363636364,6.90909090909091,1.36363636363636
231,21/01/2020,Everton,Newcastle United,"['2 ', ' 2']",1.55,4.1,6,1.9,1.9,Everton,11,13,15,15,15.76,17.3,10.65,9.88,5.54545454545455,6.27272727272727,1.36363636363636,Newcastle United,11,11,16,14,8.89,21.91,21.59,5.71,3.27272727272727,9.27272727272727,1.27272727272727
232,21/01/2020,Sheffield United,Manchester City,"['0 ', ' 1']",7,5,1.4,1.61,2.3,Sheffield United,11,12,13,16,15.51,11.99,13.2,12.76,5.45454545454545,6.36363636363636,1.45454545454545,Manchester City,11,29,14,23,24.23,10.63,8.77,24.81,13.3636363636364,2.81818181818182,2.09090909090909
233,21/01/2020,Crystal Palace,Southampton,"['0 ', ' 2']",2.7,3.25,2.7,2.2,1.66,Crystal Palace,11,12,10,15,8.51,16.46,12.78,7.89,6.27272727272727,9.09090909090909,1.36363636363636,Southampton,11,18,13,20,19.07,10.97,7.55,10.49,5.45454545454545,4.63636363636364,1.81818181818182
234,21/01/2020,Chelsea,Arsenal,"['2 ', ' 2']",1.72,3.9,4.5,1.72,2.1,Chelsea,11,12,13,13,19.16,11.69,7.66,13.91,9.36363636363636,5.18181818181818,1.18181818181818,Arsenal,11,14,15,12,14.28,12.92,10.41,10.53,6.36363636363636,5.63636363636364,1.09090909090909
235,22/01/2020,Leicester,West Ham,"['4 ', ' 1']",1.53,4.33,6,1.57,2.37,Leicester,11,19,15,19,22.45,17.48,9.77,12.26,8.36363636363636,6.36363636363636,1.72727272727273,West Ham,10,12,14,10,10.2,18.83,11.47,10,5.3,6,1
236,22/01/2020,Tottenham,Norwich,"['2 ', ' 1']",1.4,5,7.5,1.53,2.5,Tottenham,11,18,14,17,16.14,13.47,10.61,8.92,6.63636363636364,6.36363636363636,1.54545454545455,Norwich,11,12,17,10,11.95,15.67,11.95,8.68,4.63636363636364,7.81818181818182,0.909090909090909
237,22/01/2020,Manchester United,Burnley,"['0 ', ' 2']",1.36,4.75,9,1.8,2,Manchester United,11,20,15,18,18.67,12.97,8.39,11.56,7.45454545454545,6.54545454545455,1.63636363636364,Burnley,11,9,20,12,13.19,18.56,11.84,9.34,2.72727272727273,6.81818181818182,1.09090909090909
238,23/01/2020,Wolverhampton Wanderers,Liverpool,"['1 ', ' 2']",5.75,3.8,1.61,1.8,2,Wolverhampton Wanderers,11,18,15,18,16.83,11.08,10.89,10.37,5.27272727272727,5.54545454545455,1.63636363636364,Liverpool,10,24,4,30,22.1,8.47,10.09,20.67,13,4.8,3
239,29/01/2020,West Ham,Liverpool,"['0 ', ' 2']",8.5,5.5,1.33,1.57,2.37,West Ham,10,11,15,10,10.71,19.53,11.81,9.65,4.9,7.5,1,Liverpool,10,24,4,30,22.04,9.3,10.31,20.72,12.1,4.4,3
240,01/02/2020,Leicester,Chelsea,"['2 ', ' 2']",2.5,3.6,2.7,1.72,2.1,Leicester,11,21,16,19,21.85,17.86,8.78,12.29,9.18181818181818,5.81818181818182,1.72727272727273,Chelsea,11,13,13,14,21.73,11.02,7.01,14.02,10.7272727272727,4.09090909090909,1.27272727272727
241,01/02/2020,Bournemouth,Aston Villa,"['2 ', ' 1']",2.1,3.6,3.3,1.8,2,Bournemouth,11,7,20,7,8.45,19.37,14.16,10.1,5.45454545454545,8.09090909090909,0.636363636363636,Aston Villa,11,12,25,11,11.52,26.29,13.29,7.86,4.54545454545455,10,1
242,01/02/2020,Crystal Palace,Sheffield United,"['0 ', ' 1']",3.1,3.1,2.5,2.62,1.5,Crystal Palace,11,11,10,15,8.16,15.95,11.7,7.34,6.36363636363636,8.81818181818182,1.36363636363636,Sheffield United,11,9,11,15,14.72,13.53,14.21,12.95,5.72727272727273,6.81818181818182,1.36363636363636
243,01/02/2020,Liverpool,Southampton,"['4 ', ' 0']",1.25,6,12,1.53,2.5,Liverpool,11,26,4,33,24.64,10.17,10,21.92,12,4.18181818181818,3,Southampton,11,18,11,22,17.6,10.04,7.2,10.7,5.27272727272727,5.18181818181818,2
244,01/02/2020,Newcastle United,Norwich,"['0 ', ' 0']",2.2,3.4,3.3,2,1.8,Newcastle United,11,13,16,15,8.76,21.26,21.07,6.11,3.18181818181818,8.45454545454546,1.36363636363636,Norwich,11,11,19,7,11.57,17.08,12.57,8.91,5.27272727272727,7.09090909090909,0.636363636363636
245,01/02/2020,Watford,Everton,"['2 ', ' 3']",2.75,3.3,2.62,2,1.8,Watford,11,13,10,15,16.3,14.61,12.23,8.33,6.27272727272727,7.27272727272727,1.36363636363636,Everton,11,15,15,16,17,16.06,11.12,10.58,4.63636363636364,6.09090909090909,1.45454545454545
246,01/02/2020,West Ham,Brighton,"['3 ', ' 3']",2.6,3.3,2.75,1.9,1.9,West Ham,11,11,17,10,11.58,22.13,13.13,9.4,4.63636363636364,7.81818181818182,0.909090909090909,Brighton,11,12,15,10,14.79,14.42,9.05,13.22,6.63636363636364,6.63636363636364,0.909090909090909
247,01/02/2020,Manchester United,Wolverhampton Wanderers,"['0 ', ' 0']",2.25,3.25,3.4,2.2,1.66,Manchester United,11,17,14,17,18.76,12.12,8.47,11.91,7.90909090909091,6.54545454545455,1.54545454545455,Wolverhampton Wanderers,11,17,16,15,17.41,11.83,11.43,10.22,5,5.45454545454545,1.36363636363636
248,02/02/2020,Burnley,Arsenal,"['0 ', ' 0']",3.6,3.6,2,1.9,1.9,Burnley,10,8,18,12,9.39,18.14,12.59,10.09,2.6,7.5,1.2,Arsenal,11,14,15,12,13.24,13.7,11.47,10.69,6.27272727272727,6.63636363636364,1.09090909090909
249,02/02/2020,Tottenham,Manchester City,"['2 ', ' 0']",5.5,4.6,1.53,1.5,2.62,Tottenham,10,14,11,14,13.23,13.21,10.75,9.07,6.8,6.9,1.4,Manchester City,10,26,11,22,23.42,10.38,8.42,24.58,13.2,2.9,2.2
250,08/02/2020,Everton,Crystal Palace,"['3 ', ' 1']",1.61,3.8,6,2.1,1.72,Everton,10,15,10,19,16.69,12.33,10.6,11.06,4.9,5,1.9,Crystal Palace,10,8,11,9,7.81,14.61,11.54,7.64,6.4,8.6,0.9
251,08/02/2020,Brighton,Watford,"['1 ', ' 1']",2.1,3.4,3.6,2,1.8,Brighton,10,12,15,8,14.42,13.4,8.41,13.37,7.5,6.1,0.8,Watford,10,14,9,15,16.52,13.05,11.64,8.52,6.2,6.8,1.5
252,09/02/2020,Sheffield United,Bournemouth,"['2 ', ' 1']",1.66,3.6,5.75,2.3,1.61,Sheffield United,10,9,8,17,13.02,12.69,15.24,11.67,4.6,7.4,1.7,Bournemouth,9,7,14,10,9.65,14.42,13.65,9.4,5.55555555555556,6.88888888888889,1.11111111111111
253,14/02/2020,Wolverhampton Wanderers,Leicester,"['0 ', ' 0']",2.5,3.3,2.87,2,1.8,Wolverhampton Wanderers,9,12,13,11,13.98,10.08,10.99,10.85,4.33333333333333,5.44444444444445,1.22222222222222,Leicester,9,15,16,11,14.95,15.97,9.75,12.25,7.88888888888889,6.11111111111111,1.22222222222222
254,15/02/2020,Southampton,Burnley,"['1 ', ' 2']",1.75,3.8,4.75,1.9,1.9,Southampton,9,13,11,16,12.45,11.25,7.63,9.29,4.66666666666667,6,1.77777777777778,Burnley,9,7,9,13,10.07,14.66,11.55,9.38,2.88888888888889,7,1.44444444444444
255,15/02/2020,Norwich,Liverpool,"['0 ', ' 1']",11,6.25,1.25,1.53,2.5,Norwich,9,7,13,7,11.67,13.34,11.06,8.96,6.11111111111111,6.55555555555556,0.777777777777778,Liverpool,9,20,1,27,21.54,8.1,9.12,22.54,11.1111111111111,4.66666666666667,3
256,16/02/2020,Aston Villa,Tottenham,"['2 ', ' 3']",4,3.8,1.85,1.72,2.1,Aston Villa,8,9,17,10,8.56,19.27,14.04,8.85,4.875,7.625,1.25,Tottenham,9,10,9,14,10.71,13.9,11.95,8.91,7.66666666666667,9.77777777777778,1.55555555555556
257,16/02/2020,Arsenal,Newcastle United,"['4 ', ' 0']",1.4,4.75,8,1.72,2.1,Arsenal,9,8,10,9,10,13.08,10.86,10.14,5.55555555555556,7.44444444444445,1,Newcastle United,8,7,12,9,6.76,16.8,19.1,6.5,3.375,8.625,1.125
258,17/02/2020,Chelsea,Manchester United,"['0 ', ' 2']",1.85,3.5,4.5,1.9,1.9,Chelsea,8,12,9,12,14.55,7.45,7.91,14.21,10.375,4.625,1.5,Manchester United,8,10,9,10,13.5,9.48,7.88,13.65,8.5,5.75,1.25
259,19/02/2020,Manchester City,West Ham,"['2 ', ' 0']",1.12,9.5,17,1.22,4.33,Manchester City,8,18,10,16,20.34,8.4,9.01,25.54,13.875,2.875,2,West Ham,8,11,15,5,9.84,17.01,14.75,8.58,4.625,8.75,0.625
260,22/02/2020,Chelsea,Tottenham,"['2 ', ' 1']",1.72,4,4.5,1.8,2,Chelsea,9,12,11,12,15.49,8.13,8.01,14.05,10.4444444444444,4.33333333333333,1.33333333333333,Tottenham,9,11,10,14,13.58,14.89,11.9,9.26,7.55555555555556,9.77777777777778,1.55555555555556
261,22/02/2020,Burnley,Bournemouth,"['3 ', ' 0']",2.1,3.3,3.7,2.2,1.66,Burnley,9,8,10,13,9.52,14.27,11.94,9.02,2.88888888888889,7.44444444444445,1.44444444444444,Bournemouth,9,7,16,7,9.51,14.44,12.86,10.15,6.11111111111111,7.33333333333333,0.777777777777778
262,22/02/2020,Crystal Palace,Newcastle United,"['1 ', ' 0']",1.95,3.4,4.2,2.5,1.53,Crystal Palace,9,8,13,7,7.98,13.35,10.67,7.75,7.22222222222222,7.77777777777778,0.777777777777778,Newcastle United,9,7,16,9,7.93,19.82,19.15,6.4,3.44444444444444,9.44444444444445,1
263,22/02/2020,Sheffield United,Brighton,"['1 ', ' 1']",1.95,3.4,4.2,2.2,1.66,Sheffield United,9,7,8,14,12.46,12.21,16.08,11.48,4.55555555555556,8.22222222222222,1.55555555555556,Brighton,9,10,13,7,11.75,11.32,9.17,12.47,7.22222222222222,5.33333333333333,0.777777777777778
264,22/02/2020,Southampton,Aston Villa,"['2 ', ' 0']",1.61,4.33,5,1.57,2.37,Southampton,9,14,12,16,12.34,11.24,7.61,9.08,4.55555555555556,5.33333333333333,1.77777777777778,Aston Villa,9,11,20,10,10.27,23.13,13.45,8.84,5.22222222222222,7.77777777777778,1.11111111111111
265,22/02/2020,Leicester,Manchester City,"['0 ', ' 1']",4.5,4.2,1.7,1.53,2.5,Leicester,9,14,15,11,14.41,15.95,9.7,12.59,7.66666666666667,6,1.22222222222222,Manchester City,9,20,10,19,22.48,8.49,9.09,25.57,13.7777777777778,2.66666666666667,2.11111111111111
266,23/02/2020,Manchester United,Watford,"['3 ', ' 0']",1.6,3.9,6,1.9,1.9,Manchester United,9,12,9,13,14.19,10.42,8.51,13.11,7.77777777777778,6.33333333333333,1.44444444444444,Watford,9,15,8,15,14.21,12.04,11.51,8.83,5.66666666666667,7,1.66666666666667
267,23/02/2020,Wolverhampton Wanderers,Norwich,"['3 ', ' 0']",1.5,4.2,7,1.9,1.9,Wolverhampton Wanderers,8,9,10,9,12.76,8.36,12.56,10.22,4.375,4.75,1.125,Norwich,8,5,11,6,9.63,12.7,12.15,9.06,5.875,8.125,0.75
268,23/02/2020,Arsenal,Everton,"['3 ', ' 2']",2,3.6,3.7,1.72,2.1,Arsenal,8,12,7,11,11.86,12.07,9.49,10.91,8,7.125,1.375,Everton,8,14,9,17,16.68,9.57,10.21,11.84,4.5,4.5,2.125
269,24/02/2020,Liverpool,West Ham,"['3 ', ' 2']",1.16,8,15,1.36,3.2,Liverpool,9,19,1,27,22.04,7.48,9.5,24.32,11.4444444444444,4.22222222222222,3,West Ham,9,11,17,5,9.93,19.15,15.68,8.69,4.22222222222222,9.22222222222222,0.555555555555556
270,28/02/2020,Norwich,Leicester,"['1 ', ' 0']",4.33,4.1,1.72,1.72,2.1,Norwich,8,5,13,6,8.54,15.3,12.14,9.04,6.125,8,0.75,Leicester,8,13,9,11,14,11.02,8.39,12.36,8.625,5.375,1.375
271,29/02/2020,Brighton,Crystal Palace,"['0 ', ' 1']",2.05,3.25,3.9,2.3,1.61,Brighton,8,10,11,8,11.29,10.29,9.7,11.58,7,5.875,1,Crystal Palace,8,7,11,7,6.61,12,10.13,7.12,5.875,7.25,0.875
272,29/02/2020,Bournemouth,Chelsea,"['2 ', ' 2']",4.75,3.8,1.72,1.8,2,Bournemouth,8,6,17,6,9.57,15.97,12.55,10.97,5.625,7.25,0.75,Chelsea,8,12,10,12,14.92,7.14,8.11,13.91,10.125,3.875,1.5
273,29/02/2020,Newcastle United,Burnley,"['0 ', ' 0']",2.62,3.1,2.9,2.3,1.61,Newcastle United,8,5,13,6,6.33,18.6,17.35,6.36,2.875,9.125,0.75,Burnley,8,10,9,13,11.91,14.41,12.24,10.22,3.75,8,1.625
274,29/02/2020,West Ham,Southampton,"['3 ', ' 1']",2.65,3.6,2.5,1.72,2.1,West Ham,9,12,18,5,9.78,19.49,17.75,7.69,3.66666666666667,9.44444444444445,0.555555555555556,Southampton,8,11,11,13,11.75,9.93,6.75,9.35,5.125,4.5,1.625
275,29/02/2020,Watford,Liverpool,"['3 ', ' 0']",8,4.75,1.4,1.66,2.2,Watford,8,12,10,11,12.32,10.97,10.91,8.99,5,7.125,1.375,Liverpool,9,18,3,27,20.75,7.99,8.32,25.44,12.3333333333333,4.22222222222222,3
276,01/03/2020,Everton,Manchester United,"['1 ', ' 1']",2.5,3.25,2.9,1.9,1.9,Everton,7,13,11,11,15.03,8.71,10.95,11.56,4.14285714285714,4.85714285714286,1.57142857142857,Manchester United,7,9,6,10,11.06,7.68,9.46,11.34,7.85714285714286,6.42857142857143,1.42857142857143
277,01/03/2020,Tottenham,Wolverhampton Wanderers,"['2 ', ' 3']",2.45,3.2,3,2.2,1.66,Tottenham,7,8,7,10,10.72,13.82,12.13,8.77,6.28571428571429,11.2857142857143,1.42857142857143,Wolverhampton Wanderers,8,9,8,9,13.61,7.2,12.12,9.57,4.25,5.25,1.125
278,07/03/2020,Liverpool,Bournemouth,"['2 ', ' 1']",1.22,6.5,13,1.44,2.75,Liverpool,8,15,6,21,16.42,9.71,8.43,25.62,11.625,4.25,2.625,Bournemouth,7,8,13,7,9.94,14.57,12.53,8.7,5.71428571428571,7.57142857142857,1
279,07/03/2020,Arsenal,West Ham,"['1 ', ' 0']",1.57,4.4,5.5,1.57,2.37,Arsenal,6,11,6,10,9.07,10.96,8.98,10.59,6.83333333333333,6,1.66666666666667,West Ham,8,10,17,5,9.45,17.01,18.78,6.73,2.875,10,0.625
280,07/03/2020,Crystal Palace,Watford,"['1 ', ' 0']",2.55,3.2,2.9,2.3,1.61,Crystal Palace,7,6,9,8,7.34,10.65,10.43,6.85,6.14285714285714,7.85714285714286,1.14285714285714,Watford,7,10,9,8,10.71,9.33,11.68,8.59,4.42857142857143,8,1.14285714285714
281,07/03/2020,Sheffield United,Norwich,"['1 ', ' 0']",1.65,3.75,5.75,2.1,1.72,Sheffield United,6,6,4,11,8.55,8.11,10.89,10.98,5.33333333333333,6,1.83333333333333,Norwich,7,3,10,7,7.2,13.6,12.27,8.92,6.14285714285714,8,1
282,07/03/2020,Southampton,Newcastle United,"['0 ', ' 1']",1.61,4.1,5.25,1.8,2,Southampton,7,10,13,9,9.63,11.5,6.8,9.54,5.71428571428571,5,1.28571428571429,Newcastle United,7,4,8,7,5.03,13.95,13.86,6.9,2.85714285714286,7.42857142857143,1
283,07/03/2020,Wolverhampton Wanderers,Brighton,"['0 ', ' 0']",1.61,3.9,5.75,2,1.8,Wolverhampton Wanderers,7,11,7,12,14.64,6.27,11.69,8.81,3.71428571428571,3.71428571428571,1.71428571428571,Brighton,7,7,11,4,10.45,10.39,8.76,12.22,6.14285714285714,5.71428571428571,0.571428571428571
284,07/03/2020,Burnley,Tottenham,"['1 ', ' 1']",2.7,3.3,2.62,2.1,1.72,Burnley,7,9,5,14,9.8,11.68,12.11,8.53,2.71428571428571,7.85714285714286,2,Tottenham,7,10,9,10,11.27,14.93,12.14,9.91,6.42857142857143,11,1.42857142857143
285,08/03/2020,Chelsea,Everton,"['4 ', ' 0']",1.8,3.9,4.2,1.72,2.1,Chelsea,7,11,10,9,13.83,6.37,7.92,14.78,11.4285714285714,2.57142857142857,1.28571428571429,Everton,7,13,10,12,16.59,8.03,9.16,11.5,4.57142857142857,4.57142857142857,1.71428571428571
