,Date,Home Team,Away Team,Result,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
320,04/07/2020,Norwich,Brighton,"['0 ', ' 1']",Norwich,32,25,60,21,33.52,57.73,11.71,9.42,5.6875,8.09375,0.65625,Brighton,32,34,44,33,41.11,47.03,9.45,13.37,6.5,6.46875,1.03125
321,04/07/2020,Leicester,Crystal Palace,"['3 ', ' 0']",Leicester,32,60,31,55,51.13,40.72,7.83,12.51,7.9375,5.5625,1.71875,Crystal Palace,32,28,37,42,29.68,47.13,13.16,7.91,6.21875,7.75,1.3125
322,04/07/2020,Manchester United,Bournemouth,"['5 ', ' 2']",Manchester United,32,51,31,52,54.89,31.52,9.66,10.73,6.96875,4.84375,1.625,Bournemouth,32,30,54,27,35.93,53.7,12.99,9.51,5.4375,8.15625,0.84375
323,04/07/2020,Wolverhampton Wanderers,Arsenal,"['0 ', ' 2']",Wolverhampton Wanderers,32,45,34,52,47.11,32.22,12.97,9.98,4.65625,5.25,1.625,Arsenal,32,47,41,46,43.55,46.73,10.63,11.19,7.15625,6.53125,1.4375
324,04/07/2020,Chelsea,Watford,"['3 ', ' 0']",Chelsea,32,57,44,54,63.01,35.51,9.04,13.85,8.96875,4.59375,1.6875,Watford,32,29,49,28,39.01,47.59,12.16,9.67,5.8125,6.875,0.875
325,05/07/2020,Burnley,Sheffield United,"['1 ', ' 1']",Burnley,32,36,45,45,41.72,44.8,12.2,8.69,3.28125,6.9375,1.40625,Sheffield United,32,33,32,47,39.16,43.9,13.17,11.79,5.375,6.34375,1.46875
326,05/07/2020,Newcastle United,West Ham,"['2 ', ' 2']",Newcastle United,32,33,43,42,30.97,55.41,18.96,7.39,3.40625,9,1.3125,West Ham,32,38,56,30,38.32,62.16,13.36,9.1,5.9375,8.03125,0.9375
327,05/07/2020,Liverpool,Aston Villa,"['2 ', ' 0']",Liverpool,32,70,25,86,65.07,32.03,8.17,21.85,11.25,3.96875,2.6875,Aston Villa,32,36,60,27,39.02,64.21,11.87,8.13,5.0625,9.4375,0.84375
328,05/07/2020,Southampton,Manchester City,"['1 ', ' 0']",Southampton,32,41,55,40,45.54,48.36,8.18,9.49,5.46875,6.1875,1.25,Manchester City,32,81,33,66,81.87,33.42,8.86,23.66,13.53125,3.5,2.0625
329,06/07/2020,Tottenham,Everton,"['1 ', ' 0']",Tottenham,32,51,44,45,43.38,48.83,10.78,9.86,6.25,7.25,1.40625,Everton,32,40,47,44,49.03,40.08,10,10.14,5.40625,5.53125,1.375
330,07/07/2020,Crystal Palace,Chelsea,"['2 ', ' 3']",Crystal Palace,33,28,40,42,30.18,49.34,13.23,7.93,6.09090909090909,7.6969696969697,1.27272727272727,Chelsea,33,60,44,57,65.8,36.11,9.09,14.09,8.96969696969697,4.54545454545455,1.72727272727273
331,07/07/2020,Watford,Norwich,"['2 ', ' 1']",Watford,33,29,52,28,39.62,50.38,12.45,9.71,5.72727272727273,6.93939393939394,0.848484848484849,Norwich,33,25,61,21,34.06,58.63,11.82,9.63,5.78787878787879,8.09090909090909,0.636363636363636
332,07/07/2020,Arsenal,Leicester,"['1 ', ' 1']",Arsenal,33,49,41,49,44.84,47.71,10.7,11.42,6.96969696969697,6.57575757575758,1.48484848484848,Leicester,33,63,31,58,53.34,41.22,7.86,12.59,7.87878787878788,5.45454545454545,1.75757575757576
333,08/07/2020,Manchester City,Newcastle United,"['5 ', ' 0']",Manchester City,33,81,34,66,85.27,34.05,8.81,23.21,13.8181818181818,3.45454545454545,2,Newcastle United,33,35,45,43,32.46,57.44,18.92,7.57,3.6969696969697,8.84848484848485,1.3030303030303
334,08/07/2020,Sheffield United,Wolverhampton Wanderers,"['1 ', ' 0']",Sheffield United,33,34,33,48,40.8,45.22,13.18,11.68,5.42424242424242,6.27272727272727,1.45454545454545,Wolverhampton Wanderers,33,45,36,52,48.09,33.5,13.22,10.06,4.75757575757576,5.12121212121212,1.57575757575758
335,08/07/2020,West Ham,Burnley,"['0 ', ' 1']",West Ham,33,40,58,31,40.35,63.66,13.34,9.22,5.87878787878788,8.18181818181818,0.939393939393939,Burnley,33,37,46,46,43.04,46.43,12.11,8.82,3.3030303030303,6.93939393939394,1.39393939393939
336,08/07/2020,Brighton,Liverpool,"['1 ', ' 3']",Brighton,33,35,44,36,42.01,47.57,9.68,13.43,6.54545454545455,6.54545454545455,1.09090909090909,Liverpool,33,72,25,89,66.16,32.72,8.01,21.82,11.2424242424242,3.96969696969697,2.6969696969697
337,09/07/2020,Bournemouth,Tottenham,"['0 ', ' 0']",Bournemouth,33,32,59,27,37.45,56.33,13.21,9.5,5.3030303030303,8.36363636363636,0.818181818181818,Tottenham,33,52,44,48,43.9,49.23,10.78,9.91,6.15151515151515,7.12121212121212,1.45454545454545
338,09/07/2020,Everton,Southampton,"['1 ', ' 1']",Everton,33,40,48,44,49.44,40.59,10.05,10.15,5.33333333333333,5.45454545454545,1.33333333333333,Southampton,33,42,55,43,46.17,51.75,8.4,9.41,5.36363636363636,6.6969696969697,1.3030303030303
339,09/07/2020,Aston Villa,Manchester United,"['0 ', ' 3']",Aston Villa,33,36,62,27,39.71,65.29,12.1,7.97,5.03030303030303,9.48484848484848,0.818181818181818,Manchester United,33,56,33,55,57.52,33.04,9.65,10.95,7.21212121212121,4.72727272727273,1.66666666666667
340,11/07/2020,Norwich,West Ham,"['0 ', ' 4']",Norwich,34,26,63,21,35.19,59.35,11.74,9.68,5.82352941176471,8.02941176470588,0.617647058823529,West Ham,34,40,59,31,42.35,64.71,13.29,9.4,5.94117647058824,8.11764705882353,0.911764705882353
341,11/07/2020,Watford,Newcastle United,"['2 ', ' 1']",Watford,34,31,53,31,40.35,51.51,12.41,9.69,5.73529411764706,6.94117647058824,0.911764705882353,Newcastle United,34,35,50,43,32.67,60.73,19.32,7.53,3.61764705882353,9.26470588235294,1.26470588235294
342,11/07/2020,Liverpool,Burnley,"['1 ', ' 1']",Liverpool,34,75,26,92,68.77,35.08,8.03,21.8,11.3529411764706,4,2.70588235294118,Burnley,34,38,46,49,44.09,48.43,12.24,8.87,3.38235294117647,6.97058823529412,1.44117647058824
343,11/07/2020,Sheffield United,Chelsea,"['3 ', ' 0']",Sheffield United,34,35,33,51,41.27,45.54,13.31,11.68,5.47058823529412,6.14705882352941,1.5,Chelsea,34,63,46,60,68.46,37.4,9.03,14.09,8.94117647058824,4.61764705882353,1.76470588235294
344,11/07/2020,Brighton,Manchester City,"['0 ', ' 5']",Brighton,34,36,47,36,44.38,50.19,9.84,13.26,6.5,6.79411764705882,1.05882352941176,Manchester City,34,86,34,69,88.55,34.26,8.73,23.49,14.0882352941176,3.38235294117647,2.02941176470588
345,12/07/2020,Wolverhampton Wanderers,Everton,"['3 ', ' 0']",Wolverhampton Wanderers,34,45,37,52,48.42,33.97,13.19,10.26,4.67647058823529,5.17647058823529,1.52941176470588,Everton,34,41,49,45,50.11,42.89,10.14,10.03,5.23529411764706,5.67647058823529,1.32352941176471
346,12/07/2020,Aston Villa,Crystal Palace,"['2 ', ' 0']",Aston Villa,34,36,65,27,40.31,68.16,12.33,7.97,4.94117647058824,9.58823529411765,0.794117647058824,Crystal Palace,34,30,43,42,31.47,51.99,13.26,7.91,6.11764705882353,7.70588235294118,1.23529411764706
347,12/07/2020,Tottenham,Arsenal,"['2 ', ' 1']",Tottenham,34,52,44,49,44.38,50.19,10.67,9.97,6.11764705882353,7.08823529411765,1.44117647058824,Arsenal,34,50,42,50,46.13,48.72,10.86,11.35,7,6.52941176470588,1.47058823529412
348,12/07/2020,Bournemouth,Leicester,"['4 ', ' 1']",Bournemouth,34,32,59,28,38.41,56.81,13.18,9.42,5.32352941176471,8.26470588235294,0.823529411764706,Leicester,34,64,32,59,54.34,42.51,7.86,12.69,7.79411764705882,5.52941176470588,1.73529411764706
349,13/07/2020,Manchester United,Southampton,"['2 ', ' 2']",Manchester United,34,59,33,58,60.38,33.64,9.61,11.16,7.38235294117647,4.64705882352941,1.70588235294118,Southampton,34,43,56,44,48.47,52.42,8.35,9.53,5.58823529411765,6.55882352941176,1.29411764705882
350,14/07/2020,Chelsea,Norwich,"['1 ', ' 0']",Chelsea,35,63,49,60,69.64,39.41,8.95,14.51,8.77142857142857,4.62857142857143,1.71428571428571,Norwich,35,26,67,21,35.81,63.17,11.8,9.87,5.85714285714286,8.05714285714286,0.6
351,15/07/2020,Burnley,Wolverhampton Wanderers,"['1 ', ' 1']",Burnley,35,39,47,50,44.55,50.61,12.47,8.87,3.34285714285714,7.31428571428571,1.42857142857143,Wolverhampton Wanderers,35,48,37,55,51.29,34.26,13.23,10.45,4.65714285714286,5.11428571428571,1.57142857142857
352,15/07/2020,Manchester City,Bournemouth,"['2 ', ' 1']",Manchester City,35,91,34,72,94.07,34.41,8.75,23.61,14.0857142857143,3.42857142857143,2.05714285714286,Bournemouth,35,36,60,31,40.96,58.47,13.31,9.42,5.25714285714286,8.42857142857143,0.885714285714286
353,15/07/2020,Newcastle United,Tottenham,"['1 ', ' 3']",Newcastle United,35,36,52,43,34.17,63.86,19.16,7.49,3.54285714285714,9.31428571428572,1.22857142857143,Tottenham,35,54,45,52,46.19,50.88,10.88,10.02,6.05714285714286,7.05714285714286,1.48571428571429
354,15/07/2020,Arsenal,Liverpool,"['2 ', ' 1']",Arsenal,35,51,44,50,46.82,50.54,10.91,11.51,6.97142857142857,6.45714285714286,1.42857142857143,Liverpool,35,76,27,93,70.95,35.54,8.04,21.85,11.5714285714286,3.94285714285714,2.65714285714286
355,16/07/2020,Everton,Aston Villa,"['1 ', ' 1']",Everton,35,41,52,45,50.39,45.76,10.33,10.14,5.17142857142857,5.62857142857143,1.28571428571429,Aston Villa,35,38,65,30,42.01,69.13,12.21,7.96,4.91428571428572,9.4,0.857142857142857
356,16/07/2020,Leicester,Sheffield United,"['2 ', ' 0']",Leicester,35,65,36,59,56,45.06,7.9,12.81,7.97142857142857,5.45714285714286,1.68571428571429,Sheffield United,35,38,33,54,43.27,46.72,13.77,11.5,5.45714285714286,6.05714285714286,1.54285714285714
357,16/07/2020,Crystal Palace,Manchester United,"['0 ', ' 2']",Crystal Palace,35,30,45,42,32.45,53.69,13.09,7.94,6.02857142857143,7.6,1.2,Manchester United,35,61,35,59,61.89,35.44,9.7,11.08,7.42857142857143,4.77142857142857,1.68571428571429
358,16/07/2020,Southampton,Brighton,"['1 ', ' 1']",Southampton,35,45,58,45,50.27,53.93,8.37,9.64,5.68571428571429,6.62857142857143,1.28571428571429,Brighton,35,36,52,36,44.53,55.71,10.22,13.16,6.45714285714286,7,1.02857142857143
359,17/07/2020,West Ham,Watford,"['3 ', ' 1']",West Ham,35,44,59,34,46.16,65.32,13.45,9.52,6.02857142857143,8.08571428571429,0.971428571428571,Watford,35,33,54,34,43.48,53,12.2,9.73,5.88571428571429,6.77142857142857,0.971428571428571
360,18/07/2020,Norwich,Burnley,"['0 ', ' 2']",Norwich,36,26,68,21,35.87,66.22,12.18,9.81,5.69444444444445,8.08333333333333,0.583333333333333,Burnley,36,40,48,51,46.08,51.89,12.31,9.04,3.41666666666667,7.19444444444445,1.41666666666667
361,19/07/2020,Bournemouth,Southampton,"['0 ', ' 2']",Bournemouth,36,37,62,31,42.62,59.3,13.63,9.31,5.41666666666667,8.41666666666667,0.861111111111111,Southampton,36,46,59,46,52.61,54.6,8.31,9.85,5.83333333333333,6.66666666666667,1.27777777777778
362,19/07/2020,Tottenham,Leicester,"['3 ', ' 0']",Tottenham,36,57,46,55,47.94,51.94,10.91,10.14,6.08333333333333,7,1.52777777777778,Leicester,36,67,36,62,59.06,45.72,7.93,12.74,7.91666666666667,5.33333333333333,1.72222222222222
363,20/07/2020,Brighton,Newcastle United,"['0 ', ' 0']",Brighton,36,37,53,37,45.2,58.04,10.39,12.95,6.5,7.11111111111111,1.02777777777778,Newcastle United,36,37,55,43,35.22,65.61,19.13,7.62,3.58333333333333,9.25,1.19444444444444
364,20/07/2020,Sheffield United,Everton,"['0 ', ' 1']",Sheffield United,36,38,35,54,43.93,49.77,13.67,11.42,5.33333333333333,6.05555555555556,1.5,Everton,36,42,53,46,51.34,47.28,10.24,10.22,5.19444444444445,5.63888888888889,1.27777777777778
365,20/07/2020,Wolverhampton Wanderers,Crystal Palace,"['2 ', ' 0']",Wolverhampton Wanderers,36,49,38,56,52.57,35.79,13.33,10.37,4.61111111111111,5.13888888888889,1.55555555555556,Crystal Palace,36,30,47,42,33.02,55.59,13.03,7.94,6.05555555555556,7.61111111111111,1.16666666666667
366,21/07/2020,Watford,Manchester City,"['0 ', ' 4']",Watford,36,34,57,34,44.51,53.84,12.05,9.73,5.94444444444445,6.63888888888889,0.944444444444444,Manchester City,36,93,35,75,94.9,36.08,8.66,23.72,13.9166666666667,3.63888888888889,2.08333333333333
367,21/07/2020,Aston Villa,Arsenal,"['1 ', ' 0']",Aston Villa,36,39,66,31,43.53,70.08,12.23,7.94,4.94444444444445,9.30555555555556,0.861111111111111,Arsenal,36,53,45,53,48.13,52.76,11.07,11.3,6.88888888888889,6.61111111111111,1.47222222222222
368,22/07/2020,Manchester United,West Ham,"['1 ', ' 1']",Manchester United,36,63,35,62,63.79,36.01,9.65,11.1,7.44444444444445,4.83333333333333,1.72222222222222,West Ham,36,47,60,37,47,66.36,13.35,9.4,5.91666666666667,8.08333333333333,1.02777777777778
369,22/07/2020,Liverpool,Chelsea,"['5 ', ' 3']",Liverpool,36,77,29,93,73.17,36.85,7.93,21.69,11.5833333333333,3.94444444444444,2.58333333333333,Chelsea,36,64,49,63,72.69,39.47,8.92,14.75,8.77777777777778,4.5,1.75
370,26/07/2020,Arsenal,Watford,"['3 ', ' 2']",Arsenal,37,53,46,53,48.87,53.33,10.93,11.45,6.86486486486487,6.54054054054054,1.43243243243243,Watford,37,34,61,34,44.64,57.58,12.22,9.53,5.83783783783784,6.7027027027027,0.918918918918919
371,26/07/2020,Burnley,Brighton,"['1 ', ' 2']",Burnley,37,42,48,54,47.9,52.47,12.09,9.23,3.78378378378378,7,1.45945945945946,Brighton,37,37,53,38,46.05,58.97,10.28,13.02,6.43243243243243,7,1.02702702702703
372,26/07/2020,Chelsea,Wolverhampton Wanderers,"['2 ', ' 0']",Chelsea,37,67,54,63,75.07,40.92,9.08,14.66,8.62162162162162,4.51351351351351,1.7027027027027,Wolverhampton Wanderers,37,51,38,59,54.06,36.23,13.35,10.4,4.5945945945946,5.02702702702703,1.59459459459459
373,26/07/2020,Crystal Palace,Tottenham,"['1 ', ' 1']",Crystal Palace,37,30,49,42,33.46,57.08,12.99,8.05,5.91891891891892,7.51351351351351,1.13513513513514,Tottenham,37,60,46,58,48.71,53.14,11.14,10.04,5.97297297297297,6.97297297297297,1.56756756756757
374,26/07/2020,Everton,Bournemouth,"['1 ', ' 3']",Everton,37,43,53,49,51.96,47.75,10.29,10.26,5.13513513513514,5.62162162162162,1.32432432432432,Bournemouth,37,37,64,31,43.21,61.55,13.37,9.26,5.48648648648649,8.45945945945946,0.837837837837838
375,26/07/2020,Leicester,Manchester United,"['0 ', ' 2']",Leicester,37,67,39,62,60.26,46.48,7.89,12.92,7.86486486486487,5.24324324324324,1.67567567567568,Manchester United,37,64,36,63,64.78,37.3,9.7,11.14,7.5945945945946,4.75675675675676,1.7027027027027
376,26/07/2020,Manchester City,Norwich,"['5 ', ' 0']",Manchester City,37,97,35,78,98.64,36.21,8.53,23.64,13.7837837837838,3.59459459459459,2.10810810810811,Norwich,37,26,70,21,36.45,68.04,12.32,9.72,5.54054054054054,8.32432432432433,0.567567567567568
377,26/07/2020,Newcastle United,Liverpool,"['1 ', ' 3']",Newcastle United,37,37,55,44,36.15,66.46,18.99,7.59,3.56756756756757,9.10810810810811,1.18918918918919,Liverpool,37,82,32,96,74.63,39.23,8.07,21.41,11.4054054054054,3.91891891891892,2.59459459459459
378,26/07/2020,Southampton,Sheffield United,"['3 ', ' 1']",Southampton,37,48,59,49,54.85,55.18,8.28,9.73,5.94594594594595,6.7027027027027,1.32432432432432,Sheffield United,37,38,36,54,44.4,50.4,13.6,11.46,5.32432432432433,5.97297297297297,1.45945945945946
379,26/07/2020,West Ham,Aston Villa,"['1 ', ' 1']",West Ham,37,48,61,38,48.29,67.34,13.35,9.47,5.81081081081081,8.21621621621622,1.02702702702703,Aston Villa,37,40,66,34,44.11,70.81,12.39,7.9,4.91891891891892,9.21621621621622,0.918918918918919
