,Date,Home Team,Away Team,Result,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
309,31/03/2018,Watford,Bournemouth,"['2 ', ' 2']",Watford,31,39,55,36,37.98,46.53,10.81,9.94,6.0,6.193548387096774,1.1612903225806452,Bournemouth,31,37,49,36,29.96,54.87,13.54,8.76,6.580645161290323,8.32258064516129,1.1612903225806452
310,31/03/2018,West Bromwich Albion,Burnley,"['1 ', ' 2']",West Bromwich Albion,31,24,49,20,29.2,39.73,13.18,8.21,3.7096774193548385,6.67741935483871,0.6451612903225806,Burnley,30,27,26,43,24.15,41.58,13.52,10.08,4.633333333333334,7.966666666666667,1.4333333333333333
311,31/03/2018,Everton,Manchester City,"['1 ', ' 3']",Everton,31,37,50,40,36.52,48.57,9.67,10.74,4.903225806451613,7.451612903225806,1.2903225806451613,Manchester City,30,85,20,81,73.56,19.4,6.28,23.32,13.8,2.6333333333333333,2.7
312,01/04/2018,Arsenal,Stoke,"['3 ', ' 0']",Arsenal,30,55,41,48,56.17,39.45,8.94,15.61,13.5,5.233333333333333,1.6,Stoke,31,29,58,27,29.96,52.61,14.24,8.17,5.064516129032258,7.290322580645161,0.8709677419354839
313,01/04/2018,Chelsea,Tottenham,"['1 ', ' 3']",Chelsea,30,52,27,56,48.04,27.03,12.16,12.66,8.966666666666667,6.266666666666667,1.8666666666666667,Tottenham,30,59,25,61,58.51,23.95,7.7,14.78,8.966666666666667,3.7666666666666666,2.033333333333333
314,07/04/2018,Everton,Liverpool,"['0 ', ' 0']",Everton,32,38,53,40,37.38,50.49,10.17,10.65,4.78125,7.90625,1.25,Liverpool,32,75,35,66,66.2,31.47,9.68,19.06,10.875,3.875,2.0625
315,07/04/2018,Bournemouth,Crystal Palace,"['2 ', ' 2']",Bournemouth,32,39,51,37,32.08,55.63,13.61,8.69,6.59375,8.53125,1.15625,Crystal Palace,32,31,50,30,46.46,47.4,12.19,7.64,6.0,7.8125,0.9375
316,07/04/2018,Brighton,Huddersfield,"['1 ', ' 1']",Brighton,31,28,42,34,30.8,40.38,14.8,11.68,4.516129032258065,7.096774193548387,1.096774193548387,Huddersfield,32,25,53,31,26.66,45.06,12.38,9.9,3.1875,6.0,0.96875
317,07/04/2018,Leicester,Newcastle United,"['1 ', ' 2']",Leicester,31,47,43,43,41.88,39.77,11.79,9.34,4.419354838709677,7.193548387096774,1.3870967741935485,Newcastle United,31,31,40,35,37.7,43.82,13.4,8.46,4.129032258064516,7.870967741935484,1.1290322580645162
318,07/04/2018,Stoke,Tottenham,"['1 ', ' 2']",Stoke,32,29,61,27,30.3,56.18,14.4,8.09,5.03125,7.46875,0.84375,Tottenham,31,62,26,64,59.9,25.16,7.73,14.66,8.741935483870968,4.032258064516129,2.064516129032258
319,07/04/2018,Watford,Burnley,"['1 ', ' 2']",Watford,32,41,57,37,38.74,48.65,10.63,10.05,6.28125,6.21875,1.15625,Burnley,31,29,27,46,25.57,41.98,13.51,10.22,4.516129032258065,7.870967741935484,1.4838709677419355
320,07/04/2018,West Bromwich Albion,Swansea,"['1 ', ' 1']",West Bromwich Albion,32,25,51,20,29.6,41.14,13.22,8.33,3.75,6.5,0.625,Swansea,31,25,44,31,23.95,49.18,14.71,10.45,3.064516129032258,7.451612903225806,1.0
321,07/04/2018,Manchester City,Manchester United,"['2 ', ' 3']",Manchester City,31,88,21,84,75.48,20.26,6.29,23.49,14.064516129032258,2.5806451612903225,2.7096774193548385,Manchester United,31,60,23,68,52.32,35.09,10.36,12.96,8.483870967741936,6.645161290322581,2.193548387096774
322,08/04/2018,Arsenal,Southampton,"['3 ', ' 2']",Arsenal,31,58,41,51,59.74,39.8,8.84,15.72,13.483870967741936,5.193548387096774,1.6451612903225807,Southampton,31,29,47,28,33.41,41.19,8.77,12.0,6.32258064516129,7.354838709677419,0.9032258064516129
323,08/04/2018,Chelsea,West Ham,"['1 ', ' 1']",Chelsea,31,53,30,56,49.25,28.42,12.13,12.49,9.064516129032258,6.129032258064516,1.8064516129032258,West Ham,31,39,57,33,31.44,47.81,11.99,7.97,3.935483870967742,7.258064516129032,1.064516129032258
324,14/04/2018,Southampton,Chelsea,"['2 ', ' 3']",Southampton,32,31,50,28,35.58,42.78,9.07,11.99,6.34375,7.34375,0.875,Chelsea,32,54,31,57,51.37,28.72,12.06,12.56,9.40625,6.0625,1.78125
325,14/04/2018,Burnley,Leicester,"['2 ', ' 1']",Burnley,32,31,28,49,26.95,43.34,13.21,10.04,4.40625,7.9375,1.53125,Leicester,32,48,45,43,42.97,40.05,11.69,9.53,4.40625,7.0,1.34375
326,14/04/2018,Crystal Palace,Brighton,"['3 ', ' 2']",Crystal Palace,33,33,52,31,47.6,49.49,12.31,7.77,6.181818181818182,7.818181818181818,0.9393939393939394,Brighton,32,29,43,35,32.33,41.87,14.9,11.54,4.53125,6.96875,1.09375
327,14/04/2018,Huddersfield,Watford,"['1 ', ' 0']",Huddersfield,33,26,54,32,28.15,46.59,12.25,10.09,3.1818181818181817,5.96969696969697,0.9696969696969697,Watford,33,42,59,37,40.11,50.03,10.48,9.94,6.393939393939394,6.0606060606060606,1.121212121212121
328,14/04/2018,Swansea,Everton,"['1 ', ' 1']",Swansea,32,26,45,32,24.6,50.41,14.78,10.41,3.03125,7.53125,1.0,Everton,33,38,53,41,38.1,51.43,10.29,10.7,4.787878787878788,7.848484848484849,1.2424242424242424
329,14/04/2018,Liverpool,Bournemouth,"['3 ', ' 0']",Liverpool,33,75,35,67,67.15,32.19,9.74,18.87,10.727272727272727,3.909090909090909,2.0303030303030303,Bournemouth,33,41,53,38,34.17,56.77,13.62,8.86,6.636363636363637,8.636363636363637,1.1515151515151516
330,14/04/2018,Tottenham,Manchester City,"['1 ', ' 3']",Tottenham,32,64,27,67,61.7,26.56,7.69,14.44,8.6875,4.03125,2.09375,Manchester City,32,90,24,84,78.91,21.48,6.31,22.95,14.15625,2.59375,2.625
331,15/04/2018,Newcastle United,Arsenal,"['2 ', ' 1']",Newcastle United,32,33,41,38,37.99,44.91,13.5,8.44,4.03125,7.75,1.1875,Arsenal,32,61,43,54,61.33,41.96,8.9,15.89,13.28125,5.25,1.6875
332,15/04/2018,Manchester United,West Bromwich Albion,"['0 ', ' 1']",Manchester United,32,63,25,71,53.53,38.52,10.45,12.75,8.3125,6.96875,2.21875,West Bromwich Albion,33,26,52,21,30.83,41.8,13.06,8.55,3.9393939393939394,6.363636363636363,0.6363636363636364
333,16/04/2018,West Ham,Stoke,"['1 ', ' 1']",West Ham,32,40,58,34,31.75,49.93,12.09,8.04,3.9375,7.65625,1.0625,Stoke,33,30,63,27,31.7,57.98,14.19,8.04,5.0,7.454545454545454,0.8181818181818182
334,17/04/2018,Brighton,Tottenham,"['1 ', ' 1']",Brighton,33,31,46,35,33.87,44.37,14.57,11.39,4.454545454545454,6.9393939393939394,1.0606060606060606,Tottenham,33,65,30,67,62.14,30.18,7.87,14.33,8.606060606060606,4.121212121212121,2.0303030303030303
335,18/04/2018,Bournemouth,Manchester United,"['0 ', ' 2']",Bournemouth,34,41,56,38,34.71,59.42,13.99,8.83,6.529411764705882,8.941176470588236,1.1176470588235294,Manchester United,33,63,26,71,54.17,39.35,10.28,12.94,8.393939393939394,6.787878787878788,2.1515151515151514
336,19/04/2018,Burnley,Chelsea,"['1 ', ' 2']",Burnley,33,33,29,52,28.01,45.34,13.21,10.03,4.393939393939394,7.9393939393939394,1.5757575757575757,Chelsea,33,57,33,60,52.03,30.01,11.94,12.52,9.363636363636363,5.909090909090909,1.8181818181818181
337,19/04/2018,Leicester,Southampton,"['0 ', ' 0']",Leicester,33,49,47,43,44.97,41.11,11.65,9.6,4.515151515151516,6.909090909090909,1.303030303030303,Southampton,33,33,53,28,36.87,43.45,9.13,11.87,6.181818181818182,7.363636363636363,0.8484848484848485
338,21/04/2018,West Bromwich Albion,Liverpool,"['2 ', ' 2']",West Bromwich Albion,34,27,52,24,31.65,42.44,13.25,8.44,3.8529411764705883,6.5,0.7058823529411765,Liverpool,34,78,35,70,69.79,32.73,9.68,19.15,10.970588235294118,3.8823529411764706,2.0588235294117645
339,21/04/2018,Watford,Crystal Palace,"['0 ', ' 0']",Watford,34,42,60,37,40.42,50.96,10.45,9.87,6.411764705882353,6.088235294117647,1.088235294117647,Crystal Palace,34,36,54,34,50.1,51.03,12.16,7.74,6.176470588235294,7.647058823529412,1.0
340,22/04/2018,Arsenal,West Ham,"['4 ', ' 1']",Arsenal,33,62,45,54,62.74,42.85,8.75,15.88,13.181818181818182,5.2727272727272725,1.6363636363636365,West Ham,33,41,59,35,32.55,51.34,11.86,8.07,4.393939393939394,7.7272727272727275,1.0606060606060606
341,22/04/2018,Stoke,Burnley,"['1 ', ' 1']",Stoke,34,31,64,28,33.12,58.79,13.99,7.96,5.147058823529412,7.794117647058823,0.8235294117647058,Burnley,34,34,31,52,28.23,47.11,13.41,10.12,4.294117647058823,8.088235294117647,1.5294117647058822
342,22/04/2018,Manchester City,Swansea,"['5 ', ' 0']",Manchester City,33,93,25,87,82.53,21.92,6.44,22.45,13.93939393939394,2.696969696969697,2.6363636363636362,Swansea,33,27,46,33,25.8,52.02,14.44,10.5,3.303030303030303,7.545454545454546,1.0
343,23/04/2018,Everton,Newcastle United,"['1 ', ' 0']",Everton,34,39,54,42,39.72,52.63,10.37,10.57,4.882352941176471,7.970588235294118,1.2352941176470589,Newcastle United,33,35,42,41,38.88,46.33,13.58,8.31,4.090909090909091,7.818181818181818,1.2424242424242424
344,28/04/2018,Liverpool,Stoke,"['0 ', ' 0']",Liverpool,35,80,37,71,71.43,34.13,9.72,19.1,10.885714285714286,3.8857142857142857,2.0285714285714285,Stoke,35,32,65,29,33.47,60.4,13.93,8.02,5.142857142857143,7.6571428571428575,0.8285714285714286
345,28/04/2018,Burnley,Brighton,"['0 ', ' 0']",Burnley,35,35,32,53,29.85,47.47,13.41,10.15,4.257142857142857,8.0,1.5142857142857142,Brighton,34,32,47,36,34.86,45.73,14.58,11.29,4.352941176470588,7.029411764705882,1.0588235294117647
346,28/04/2018,Crystal Palace,Leicester,"['5 ', ' 0']",Crystal Palace,35,36,54,35,50.28,51.63,12.07,7.54,6.171428571428572,7.485714285714286,1.0,Leicester,34,49,47,44,45.48,41.76,11.44,9.6,4.588235294117647,6.823529411764706,1.2941176470588236
347,28/04/2018,Huddersfield,Everton,"['0 ', ' 2']",Huddersfield,34,27,54,35,29.08,46.9,12.11,10.07,3.2941176470588234,6.0,1.0294117647058822,Everton,35,40,54,45,40.66,53.11,10.23,10.57,4.942857142857143,8.0,1.2857142857142858
348,28/04/2018,Newcastle United,West Bromwich Albion,"['0 ', ' 1']",Newcastle United,34,35,43,41,39.36,47.28,13.47,8.23,4.235294117647059,7.794117647058823,1.2058823529411764,West Bromwich Albion,35,29,54,25,33.05,44.08,13.37,8.52,3.857142857142857,6.542857142857143,0.7142857142857143
349,28/04/2018,Southampton,Bournemouth,"['2 ', ' 1']",Southampton,34,33,53,29,37.52,43.96,9.14,11.67,6.117647058823529,7.352941176470588,0.8529411764705882,Bournemouth,35,41,58,38,35.89,61.03,14.16,8.83,6.371428571428571,9.028571428571428,1.0857142857142856
350,28/04/2018,Swansea,Chelsea,"['0 ', ' 1']",Swansea,34,27,51,33,26.1,55.44,15.02,10.26,3.235294117647059,7.9411764705882355,0.9705882352941176,Chelsea,34,59,34,63,53.8,30.23,11.96,12.69,9.470588235294118,5.764705882352941,1.8529411764705883
351,29/04/2018,West Ham,Manchester City,"['1 ', ' 4']",West Ham,34,42,63,35,33.18,53.41,12.17,8.07,4.411764705882353,8.029411764705882,1.0294117647058822,Manchester City,34,98,25,90,85.94,22.22,6.36,22.86,14.147058823529411,2.6470588235294117,2.6470588235294117
352,29/04/2018,Manchester United,Arsenal,"['2 ', ' 1']",Manchester United,34,65,26,74,55.79,40.53,10.22,13.11,8.5,6.617647058823529,2.176470588235294,Arsenal,34,66,46,57,64.82,43.47,8.74,16.12,13.323529411764707,5.264705882352941,1.6764705882352942
353,30/04/2018,Tottenham,Watford,"['2 ', ' 0']",Tottenham,34,66,31,68,63.51,31.17,7.89,14.34,8.647058823529411,4.029411764705882,2.0,Watford,35,42,60,38,41.01,51.14,10.08,9.84,6.285714285714286,6.085714285714285,1.0857142857142856
354,04/05/2018,Brighton,Manchester United,"['1 ', ' 0']",Brighton,35,32,47,37,35.24,47.27,14.46,11.48,4.4,6.914285714285715,1.0571428571428572,Manchester United,35,67,27,77,57.34,41.18,10.16,13.23,8.485714285714286,6.571428571428571,2.2
355,05/05/2018,Stoke,Crystal Palace,"['1 ', ' 2']",Stoke,36,32,65,30,34.25,62.52,13.98,8.03,5.055555555555555,8.0,0.8333333333333334,Crystal Palace,36,41,54,38,53.07,52.57,11.99,7.69,6.277777777777778,7.333333333333333,1.0555555555555556
356,05/05/2018,Bournemouth,Swansea,"['1 ', ' 0']",Bournemouth,36,42,60,38,36.91,62.76,13.88,8.93,6.388888888888889,8.944444444444445,1.0555555555555556,Swansea,35,27,52,33,26.6,56.89,14.91,10.54,3.2285714285714286,8.114285714285714,0.9428571428571428
357,05/05/2018,Leicester,West Ham,"['0 ', ' 2']",Leicester,35,49,52,44,46.43,44.55,11.57,9.6,4.514285714285714,6.914285714285715,1.2571428571428571,West Ham,35,43,67,35,33.41,55.7,12.62,8.0,4.3428571428571425,8.457142857142857,1.0
358,05/05/2018,Watford,Newcastle United,"['2 ', ' 1']",Watford,36,42,62,38,42.38,52.91,10.22,9.68,6.25,6.277777777777778,1.0555555555555556,Newcastle United,35,35,44,41,40.94,47.98,13.35,8.39,4.428571428571429,7.714285714285714,1.1714285714285715
359,05/05/2018,West Bromwich Albion,Tottenham,"['1 ', ' 0']",West Bromwich Albion,36,30,54,28,33.75,45.66,13.39,8.51,3.888888888888889,6.666666666666667,0.7777777777777778,Tottenham,35,68,31,71,65.27,32.54,7.81,14.36,8.771428571428572,4.057142857142857,2.0285714285714285
360,05/05/2018,Everton,Southampton,"['1 ', ' 1']",Everton,36,42,54,48,41.61,53.68,10.23,10.47,4.916666666666667,7.944444444444445,1.3333333333333333,Southampton,35,35,54,32,39.25,44.98,9.26,11.51,6.114285714285714,7.3428571428571425,0.9142857142857143
361,06/05/2018,Manchester City,Huddersfield,"['0 ', ' 0']",Manchester City,35,102,26,93,88.23,22.45,6.34,23.07,14.4,2.6285714285714286,2.657142857142857,Huddersfield,35,27,56,35,29.65,47.84,11.96,10.08,3.3714285714285714,5.942857142857143,1.0
362,06/05/2018,Arsenal,Burnley,"['5 ', ' 0']",Arsenal,35,67,48,57,65.47,45.02,8.98,15.8,13.085714285714285,5.3428571428571425,1.6285714285714286,Burnley,36,35,32,54,31.39,47.85,13.58,10.15,4.222222222222222,7.944444444444445,1.5
363,06/05/2018,Chelsea,Liverpool,"['1 ', ' 0']",Chelsea,35,60,34,66,55.26,30.73,12.25,12.69,9.6,5.685714285714286,1.8857142857142857,Liverpool,36,80,37,72,73.55,34.9,9.71,18.99,11.13888888888889,3.8333333333333335,2.0
364,08/05/2018,Swansea,Southampton,"['0 ', ' 1']",Swansea,36,27,53,33,27.61,58.59,14.83,10.7,3.4166666666666665,8.11111111111111,0.9166666666666666,Southampton,36,36,55,33,39.88,45.4,9.32,11.4,6.0,7.25,0.9166666666666666
365,09/05/2018,Leicester,Arsenal,"['3 ', ' 1']",Leicester,36,49,54,44,46.82,45.98,11.44,9.58,4.444444444444445,6.916666666666667,1.2222222222222223,Arsenal,36,72,48,60,68.39,45.24,9.03,16.01,13.055555555555555,5.277777777777778,1.6666666666666667
366,09/05/2018,Chelsea,Huddersfield,"['1 ', ' 1']",Chelsea,36,61,34,69,56.06,31.16,12.52,12.49,9.555555555555555,5.972222222222222,1.9166666666666667,Huddersfield,36,27,56,36,30.19,48.63,12.15,9.92,3.3333333333333335,6.027777777777778,1.0
367,09/05/2018,Manchester City,Brighton,"['3 ', ' 1']",Manchester City,36,102,26,94,89.02,23.0,6.28,23.08,14.25,2.611111111111111,2.611111111111111,Brighton,36,33,47,40,36.16,47.93,14.67,11.39,4.361111111111111,7.027777777777778,1.1111111111111112
368,09/05/2018,Tottenham,Newcastle United,"['1 ', ' 0']",Tottenham,36,68,32,71,66.24,33.76,7.73,14.44,8.833333333333334,3.9444444444444446,1.9722222222222223,Newcastle United,36,36,46,41,41.55,50.79,13.39,8.6,4.472222222222222,7.555555555555555,1.1388888888888888
369,10/05/2018,West Ham,Manchester United,"['0 ', ' 0']",West Ham,36,45,67,38,34.84,56.09,12.5,7.99,4.416666666666667,8.277777777777779,1.0555555555555556,Manchester United,36,67,28,77,57.99,42.1,10.12,13.44,8.555555555555555,6.472222222222222,2.138888888888889
370,13/05/2018,Burnley,Bournemouth,"['1 ', ' 2']",Burnley,37,35,37,54,31.61,50.77,13.87,10.18,4.1891891891891895,8.054054054054054,1.4594594594594594,Bournemouth,37,43,60,41,38.61,63.77,14.02,8.98,6.4324324324324325,8.972972972972974,1.1081081081081081
371,13/05/2018,Crystal Palace,West Bromwich Albion,"['2 ', ' 0']",Crystal Palace,37,43,55,41,54.38,53.32,11.95,7.65,6.351351351351352,7.27027027027027,1.1081081081081081,West Bromwich Albion,37,31,54,31,34.97,46.63,13.49,8.4,3.7837837837837838,6.783783783783784,0.8378378378378378
372,13/05/2018,Huddersfield,Arsenal,"['0 ', ' 1']",Huddersfield,37,28,57,37,30.82,50.88,12.32,9.88,3.27027027027027,6.5675675675675675,1.0,Arsenal,37,73,51,60,69.94,47.44,9.02,15.88,12.972972972972974,5.378378378378378,1.6216216216216217
373,13/05/2018,Liverpool,Brighton,"['4 ', ' 0']",Liverpool,37,80,38,72,73.98,35.71,9.59,19.08,11.27027027027027,3.945945945945946,1.945945945945946,Brighton,37,34,50,40,37.17,49.57,15.11,11.33,4.243243243243243,7.351351351351352,1.0810810810810811
374,13/05/2018,Manchester United,Watford,"['1 ', ' 0']",Manchester United,37,67,28,78,58.59,42.89,10.11,13.28,8.486486486486486,6.4324324324324325,2.108108108108108,Watford,37,44,63,41,45.19,53.52,10.38,9.78,6.135135135135135,6.27027027027027,1.1081081081081081
375,13/05/2018,Newcastle United,Chelsea,"['3 ', ' 0']",Newcastle United,37,36,47,41,42.38,51.63,13.5,8.47,4.513513513513513,7.675675675675675,1.1081081081081081,Chelsea,37,62,35,70,58.32,31.79,12.43,12.63,10.0,5.837837837837838,1.8918918918918919
376,13/05/2018,Southampton,Manchester City,"['0 ', ' 1']",Southampton,37,37,55,36,41.37,45.79,9.39,11.46,6.027027027027027,7.243243243243243,0.972972972972973,Manchester City,37,105,27,97,90.67,24.01,6.35,23.41,14.378378378378379,2.5405405405405403,2.6216216216216215
377,13/05/2018,Swansea,Stoke,"['1 ', ' 2']",Swansea,37,27,54,33,28.0,60.08,14.84,10.74,3.5135135135135136,8.08108108108108,0.8918918918918919,Stoke,37,33,67,30,35.0,63.83,13.68,8.05,5.054054054054054,8.027027027027026,0.8108108108108109
378,13/05/2018,Tottenham,Leicester,"['5 ', ' 4']",Tottenham,37,69,32,74,67.08,34.59,7.63,14.53,8.91891891891892,4.0,2.0,Leicester,37,52,55,47,49.02,47.53,11.45,9.56,4.5675675675675675,7.0,1.2702702702702702
379,13/05/2018,West Ham,Everton,"['3 ', ' 1']",West Ham,37,45,67,39,35.62,56.69,12.38,8.05,4.4324324324324325,8.216216216216216,1.054054054054054,Everton,37,43,55,49,42.03,54.31,10.17,10.51,4.891891891891892,7.783783783783784,1.3243243243243243
